PID,SalePrice,Neighborhood,Prop_Addr,Latitude,Longitude,Street_name,Neighborhood_st,Street_type,Neg_Loc_Dist,Pos_Loc_Dist,Street_10_Quantiles,Street_20_Quantiles,Street_30_Quantiles,Street_50_Quantiles
528294060,185900,Gilbert,"3816 HYDE AVE, AMES, USA",42.0584432,-93.6408008,HYDE_AVE,Gilbert_HYDE_AVE,AVE,2.8004599214313544,2.8094355874421866,group_7,group_14,group_20,group_33
902128150,155000,OldTown,"1116 BURNETT AVE, AMES, USA",42.0327354,-93.6152504,BURNETT_AVE,OldTown_BURNETT_AVE,AVE,0.1239580292985713,2.6972909315593627,group_3,group_5,group_7,group_11
535451010,116000,NAmes,"214 E 16TH ST, AMES, USA",42.03811280000001,-93.6082268,E_16TH_ST,NAmes_E_16TH_ST,ST,0.8535420664388528,3.417998994294487,group_3,group_6,group_8,group_13
533221060,177000,Somerst,"2717 HAMPTON ST, AMES, USA",42.0461879,-93.6462914,HAMPTON_ST,Somerst_HAMPTON_ST,ST,2.8454449003486406,1.3805847008410528,group_6,group_11,group_16,group_27
535175050,155000,NAmes,"2315 DUFF AVE, AMES, USA",42.0452179,-93.6144392,DUFF_AVE,NAmes_DUFF_AVE,AVE,0.6391763035461877,3.134095557993993,group_5,group_10,group_14,group_23
909451100,137000,Blueste,"1505 LITTLE BLUESTEM CT, AMES, USA",42.0095436,-93.6461428,LITTLE_BLUESTEM_CT,Blueste_LITTLE_BLUESTEM_CT,CT,0.8854881783552205,0.9793380157483516,group_4,group_7,group_11,group_17
905104210,125000,Sawyer,"823 YUMA AVE, AMES, USA",42.0302512,-93.6783881,YUMA_AVE,Sawyer_YUMA_AVE,AVE,4.088756214201291,2.442997132069548,group_3,group_5,group_7,group_11
907275080,228000,CollgCr,"4539 HEMINGWAY DR, AMES, USA",42.0190469,-93.6806309,HEMINGWAY_DR,CollgCr_HEMINGWAY_DR,DR,3.7986613722001232,3.078506129074312,group_9,group_17,group_25,group_41
907285080,210000,CollgCr,"4532 CLEMENS BLVD, AMES, USA",42.0176874,-93.6804286,CLEMENS_BLVD,CollgCr_CLEMENS_BLVD,BLVD,3.7519777897392217,3.148867463846058,group_8,group_15,group_22,group_37
907285050,191000,CollgCr,"4606 CLEMENS BLVD, AMES, USA",42.017682,-93.6812013,CLEMENS_BLVD,CollgCr_CLEMENS_BLVD,BLVD,3.814660029191269,3.2016434329912897,group_8,group_15,group_22,group_37
528118040,418000,NridgHt,"3311 PRESTON CIR, AMES, USA",42.0605737,-93.6569599,PRESTON_CIR,NridgHt_PRESTON_CIR,CIR,4.138752196127031,2.693465882799067,group_10,group_20,group_30,group_49
907255050,275000,CollgCr,"503 BROWN CT, AMES, USA",42.0181581,-93.6856394,BROWN_CT,CollgCr_BROWN_CT,CT,4.184878333876052,3.483078372896121,group_9,group_18,group_27,group_44
905105190,130000,Sawyer,"822 YUMA AVE, AMES, USA",42.030202,-93.6777973,YUMA_AVE,Sawyer_YUMA_AVE,AVE,4.0440040615440696,2.3958688953594542,group_3,group_5,group_7,group_11
923201100,139500,Mitchel,"601 JEWEL DR, AMES, USA",41.9933188,-93.6042455,JEWEL_DR,Mitchel_JEWEL_DR,DR,3.3008393773224047,3.473689933518429,group_6,group_12,group_17,group_29
528120030,335000,NridgHt,"3112 WESTON DR, AMES, USA",42.0610687,-93.6546793,WESTON_DR,NridgHt_WESTON_DR,DR,3.9771236517293858,2.8297682284111665,group_10,group_20,group_29,group_48
907135170,138000,CollgCr,"5449 FROST DR, AMES, USA",42.0197341,-93.6928769,FROST_DR,CollgCr_FROST_DR,DR,4.804700586583021,3.936855837354403,group_4,group_7,group_10,group_17
535478010,134500,NAmes,"510 E 14TH ST, AMES, USA",42.0351916,-93.6052989,E_14TH_ST,NAmes_E_14TH_ST,ST,0.9390482428283506,3.459259429106165,group_3,group_5,group_7,group_12
535180120,133000,NAmes,"217 20TH ST, AMES, USA",42.04227280000001,-93.6133946,20TH_ST,NAmes_20TH_ST,ST,0.8677032584343166,3.100638982536313,group_3,group_6,group_9,group_14
534426110,124500,NAmes,"1926 HUNZIKER DR, AMES, USA",42.0418128,-93.6243992,HUNZIKER_DR,NAmes_HUNZIKER_DR,DR,1.1411674534089546,2.2289344923857053,group_4,group_8,group_11,group_19
535403150,159500,NAmes,"313 E 16TH ST, AMES, USA",42.038472,-93.6072534,E_16TH_ST,NAmes_E_16TH_ST,ST,0.9417761429603272,3.503150905749296,group_3,group_6,group_8,group_13
531376010,173000,SawyerW,"1410 CALIFORNIA AVE, AMES, USA",42.03644269999999,-93.6910532,CALIFORNIA_AVE,SawyerW_CALIFORNIA_AVE,AVE,5.339865196450339,3.464657353477242,group_7,group_13,group_19,group_31
911102170,40000,IDOTRR,"208 S WALNUT AVE, AMES, USA",42.0213132,-93.6166552,S_WALNUT_AVE,IDOTRR_S_WALNUT_AVE,AVE,1.3479133353993231,1.7865624325326968,group_1,group_1,group_1,group_1
905475520,80000,Edwards,"309 COLORADO CIR, AMES, USA",42.0256093,-93.6636415,COLORADO_CIR,Edwards_COLORADO_CIR,CIR,2.78297270877822,1.5097492729069295,group_1,group_1,group_2,group_2
907175030,235000,CollgCr,"5423 THACKERAY DR, AMES, USA",42.0183009,-93.6926342,THACKERAY_DR,CollgCr_THACKERAY_DR,DR,4.757331801915432,3.985572565531092,group_7,group_14,group_21,group_35
527212050,325000,StoneBr,"4014 EDGEWATER DR, AMES, USA",42.0606407,-93.628687,EDGEWATER_DR,StoneBr_EDGEWATER_DR,DR,2.0407268553524904,3.4170920660162443,group_10,group_20,group_29,group_48
902201110,129500,OldTown,"1212 CARROLL AVE, AMES, USA",42.0336943,-93.6087016,CARROLL_AVE,OldTown_CARROLL_AVE,AVE,0.6381228772243513,3.1411476222565327,group_2,group_3,group_4,group_7
906201030,178000,SawyerW,"1149 OKLAHOMA DR, AMES, USA",42.0337405,-93.684985,OKLAHOMA_DR,SawyerW_OKLAHOMA_DR,DR,4.755536734269585,2.9527015356775346,group_8,group_16,group_24,group_40
535325130,127000,NAmes,"209 17TH ST, AMES, USA",42.0395201,-93.6130627,17TH_ST,NAmes_17TH_ST,ST,0.7313416500428678,3.0505078439713835,group_2,group_4,group_6,group_9
533213040,172500,Somerst,"2723 BRISTOL DR, AMES, USA",42.0471776,-93.6466507,BRISTOL_DR,Somerst_BRISTOL_DR,DR,2.927111483110696,1.4844856650794684,group_7,group_13,group_19,group_32
527352150,154000,NWAmes,"2108 STEVENSON DR, AMES, USA",42.0516438,-93.6382597,STEVENSON_DR,NWAmes_STEVENSON_DR,DR,2.417186012614355,2.164563867345201,group_7,group_14,group_21,group_34
903226060,164900,BrkSide,"1209 MARSTON AVE, AMES, USA",42.0336978,-93.6238737,MARSTON_AVE,BrkSide_MARSTON_AVE,AVE,0.6163028675098394,2.094804592839512,group_2,group_4,group_5,group_9
923227080,160000,Mitchel,"3318 JEWEL DR, AMES, USA",41.9927474,-93.6007492,JEWEL_DR,Mitchel_JEWEL_DR,DR,3.570139131277395,3.735527039772528,group_6,group_12,group_17,group_29
907252060,254750,CollgCr,"4923 HEMINGWAY DR, AMES, USA",42.0183294,-93.6869273,HEMINGWAY_DR,CollgCr_HEMINGWAY_DR,DR,4.292963769962834,3.56599245210602,group_9,group_17,group_25,group_41
528102010,315000,NridgHt,"4205 WEMBLEY AVE, AMES, USA",42.0614798,-93.658878,WEMBLEY_AVE,NridgHt_WEMBLEY_AVE,AVE,4.320292244982101,2.505833193103162,group_10,group_19,group_29,group_48
533208040,199900,Somerst,"2810 NORTHRIDGE LN, AMES, USA",42.0477161,-93.6470673,NORTHRIDGE_LN,Somerst_NORTHRIDGE_LN,LN,2.987890333241609,1.5393872203682395,group_7,group_13,group_19,group_31
534128090,185000,NWAmes,"2703 PIERCE AVE, AMES, USA",42.0478742,-93.6317141,PIERCE_AVE,NWAmes_PIERCE_AVE,AVE,1.8717490749060504,2.1178360715392914,group_8,group_16,group_24,group_39
908103260,165000,Edwards,"4117 APLIN RD, AMES, USA",42.0201073,-93.6742279,APLIN_RD,Edwards_APLIN_RD,RD,3.316490716637324,2.576127532727072,group_3,group_6,group_8,group_14
903231180,132000,BrkSide,"1018 CURTISS AVE, AMES, USA",42.0319655,-93.6243726,CURTISS_AVE,BrkSide_CURTISS_AVE,AVE,0.6768110119864529,2.0654296688696263,group_2,group_3,group_5,group_8
533206050,196000,Somerst,"2813 BRISTOL DR, AMES, USA",42.0475004,-93.6474872,BRISTOL_DR,Somerst_BRISTOL_DR,DR,3.0047679436737003,1.5118641967563653,group_7,group_13,group_19,group_32
535403280,153000,NAmes,"1640 CARROLL AVE, AMES, USA",42.0395251,-93.6099139,CARROLL_AVE,NAmes_CARROLL_AVE,AVE,0.8645492447825275,3.305693563464124,group_2,group_3,group_4,group_7
907192030,195000,CollgCr,"5313 CLEMENS BLVD, AMES, USA",42.0168541,-93.6901571,CLEMENS_BLVD,CollgCr_CLEMENS_BLVD,BLVD,4.5316842891785445,3.8789558825522015,group_8,group_15,group_22,group_37
914465060,271000,Mitchel,"305 TOPAZ CT, AMES, USA",41.9970068,-93.6071817,TOPAZ_CT,Mitchel_TOPAZ_CT,CT,2.862784363060461,3.024482250082643,group_9,group_17,group_25,group_42
903228120,119000,BrkSide,"1214 ROOSEVELT AVE, AMES, USA",42.0338493,-93.622295,ROOSEVELT_AVE,BrkSide_ROOSEVELT_AVE,AVE,0.4874108317327558,2.225012477151328,group_3,group_5,group_7,group_12
903229040,119900,OldTown,"1209 GRAND AVE, AMES, USA",42.033765,-93.6207689,GRAND_AVE,OldTown_GRAND_AVE,AVE,0.3610582427060839,2.3511230310087248,group_2,group_4,group_6,group_9
535101120,124000,NAmes,"2718 LUTHER DR, AMES, USA",42.0487159,-93.6194052,LUTHER_DR,NAmes_LUTHER_DR,DR,0.8510872553256055,2.959408657039989,group_3,group_6,group_9,group_15
527180040,171500,Gilbert,"3629 FLETCHER BLVD, AMES, USA",42.0574303,-93.6349811,FLETCHER_BLVD,Gilbert_FLETCHER_BLVD,BLVD,2.312535225883249,2.862312868440633,group_6,group_11,group_16,group_26
902110080,135000,OldTown,"509 9TH ST, AMES, USA",42.0303603,-93.6176841,9TH_ST,OldTown_9TH_ST,ST,0.3573713159160169,2.3655965937167647,group_3,group_6,group_9,group_15
902405120,119000,OldTown,"618 CARROLL AVE, AMES, USA",42.0276339,-93.6085433,CARROLL_AVE,OldTown_CARROLL_AVE,AVE,0.9160752249780048,2.723261193648136,group_2,group_3,group_4,group_7
924100070,170000,Mitchel,"3508 JEWEL DR, AMES, USA",41.9908628,-93.5998195,JEWEL_DR,Mitchel_JEWEL_DR,DR,3.757242728551168,3.9289224422499514,group_6,group_12,group_17,group_29
903454020,72000,IDOTRR,"1214 N 3RD ST, AMES, USA",42.0249821,-93.6275678,N_3RD_ST,IDOTRR_N_3RD_ST,ST,1.3156938312114146,1.4080358546137566,group_1,group_2,group_3,group_5
527110120,169000,Gilbert,"2036 WYNGATE DR, AMES, USA",42.0613808,-93.6370397,WYNGATE_DR,Gilbert_WYNGATE_DR,DR,2.660510874371945,3.210407941033975,group_6,group_11,group_17,group_27
902136110,95000,OldTown,"111 9TH ST, AMES, USA",42.0303616,-93.6113036,9TH_ST,OldTown_9TH_ST,ST,0.5434024171765081,2.7306507762534515,group_3,group_6,group_9,group_15
907130060,177500,CollgCr,"5250 SCHUBERT ST, AMES, USA",42.0218347,-93.690276,SCHUBERT_ST,CollgCr_SCHUBERT_ST,ST,4.645743266257644,3.6484298240723287,group_4,group_7,group_11,group_18
526350040,105000,NAmes,"3109 GROVE AVE, AMES, USA",42.0528847,-93.6199399,GROVE_AVE,NAmes_GROVE_AVE,AVE,0.9719161888513976,3.205862373816279,group_3,group_5,group_7,group_11
535352090,113000,NAmes,"425 15TH ST, AMES, USA",42.0372254,-93.6167633,15TH_ST,NAmes_15TH_ST,ST,0.4225373358181683,2.7061460757967484,group_2,group_4,group_6,group_10
907295100,185000,CollgCr,"4551 TWAIN CIR, AMES, USA",42.01643869999999,-93.6805653,TWAIN_CIR,CollgCr_TWAIN_CIR,CIR,3.740431788324155,3.2397151401189457,group_6,group_12,group_18,group_30
528431060,245000,Somerst,"2515 DALTON ST, AMES, USA",42.0544241,-93.6429138,DALTON_ST,Somerst_DALTON_ST,ST,2.84382205394312,2.3339588722597915,group_9,group_18,group_26,group_44
535126040,190000,NAmes,"2613 DUFF AVE, AMES, USA",42.0478217,-93.6145381,DUFF_AVE,NAmes_DUFF_AVE,AVE,0.4793585079059547,3.253254951371689,group_5,group_10,group_14,group_23
534477110,140000,NAmes,"1411 ROOSEVELT AVE, AMES, USA",42.03610279999999,-93.6228543,ROOSEVELT_AVE,NAmes_ROOSEVELT_AVE,AVE,0.6086482456237637,2.191660887816194,group_3,group_5,group_7,group_12
528222010,258000,Gilbert,"4106 WELBECK DR, AMES, USA",42.0617806,-93.6439287,WELBECK_DR,Gilbert_WELBECK_DR,DR,3.1847113756877423,3.1237280415707342,group_6,group_12,group_18,group_30
923203010,140000,Mitchel,"3302 EMERALD DR, AMES, USA",41.9931221,-93.6079997,EMERALD_DR,Mitchel_EMERALD_DR,DR,3.076483326429871,3.2623752547744758,group_5,group_10,group_15,group_24
535154060,176000,NAmes,"2215 KELLOGG AVE, AMES, USA",42.0444194,-93.6152702,KELLOGG_AVE,NAmes_KELLOGG_AVE,AVE,0.7509518224028447,3.0362262972401157,group_4,group_7,group_11,group_18
533125120,334000,NoRidge,"3130 GREENWOOD RD, AMES, USA",42.048431,-93.6545413,GREENWOOD_RD,NoRidge_GREENWOOD_RD,RD,3.562490255515057,1.6670589987379192,group_10,group_20,group_29,group_48
902301150,114000,OldTown,"830 WILSON AVE, AMES, USA",42.0300375,-93.6181195,WILSON_AVE,OldTown_WILSON_AVE,AVE,0.4029149708867352,2.315040985017637,group_3,group_6,group_9,group_14
533250160,324000,Veenker,"2878 GREENSBORO CIR, AMES, USA",42.0444849,-93.6490042,GREENSBORO_CIR,Veenker_GREENSBORO_CIR,CIR,2.9582068974781666,1.1698052179170206,group_9,group_18,group_26,group_44
528106010,342643,NridgHt,"3332 STOCKBURY ST, AMES, USA",42.0619658,-93.6581651,STOCKBURY_ST,NridgHt_STOCKBURY_ST,ST,4.281689408742465,2.5295149659187377,group_10,group_20,group_30,group_49
532376040,129000,Sawyer,"1304 GARFIELD AVE, AMES, USA",42.0347038,-93.6693784,GARFIELD_AVE,Sawyer_GARFIELD_AVE,AVE,3.786194748145842,1.6656538628931108,group_2,group_3,group_4,group_6
535151130,132500,NAmes,"2110 BARR DR, AMES, USA",42.0434628,-93.6194294,BARR_DR,NAmes_BARR_DR,DR,1.0765225439267654,2.678415169624347,group_3,group_5,group_7,group_11
528240070,216500,Gilbert,"3907 WESTLAWN DR, AMES, USA",42.0604807,-93.6416917,WESTLAWN_DR,Gilbert_WESTLAWN_DR,DR,2.956159354343799,3.0133810588478256,group_7,group_14,group_20,group_33
527184020,182000,StoneBr,"1530 STONE BROOKE RD, AMES, USA",42.05899700000001,-93.632023,STONE_BROOKE_RD,StoneBr_STONE_BROOKE_RD,RD,2.169413656922888,3.125198639519461,group_8,group_16,group_23,group_38
907135230,156000,CollgCr,"5430 FROST DR, AMES, USA",42.0187009,-93.6928125,FROST_DR,CollgCr_FROST_DR,DR,4.779062136304351,3.979640906185671,group_4,group_7,group_10,group_17
527402150,143250,NAmes,"3323 JEFFERSON CIR, AMES, USA",42.0553849,-93.6264695,JEFFERSON_CIR,NAmes_JEFFERSON_CIR,CIR,1.5776443150312998,3.034196125236557,group_4,group_8,group_12,group_19
532378070,137000,Sawyer,"3828 WINDSOR CT, AMES, USA",42.0351329,-93.670666,WINDSOR_CT,Sawyer_WINDSOR_CT,CT,3.8967972797591095,1.7747180875179982,group_2,group_4,group_6,group_10
910201020,87000,IDOTRR,"1224 LINCOLN WAY, AMES, USA",42.0226175,-93.6279811,LINCOLN_WAY,IDOTRR_LINCOLN_WAY,WAY,1.3887564782562003,1.165791759697018,group_1,group_2,group_2,group_3
905103060,121500,Sawyer,"3925 ROSS RD, AMES, USA",42.0324847,-93.672564,ROSS_RD,Sawyer_ROSS_RD,RD,3.8283386834342825,1.9337904372634147,group_5,group_10,group_15,group_24
923228110,80000,MeadowV,"632 MEADOW PL, AMES, USA",41.9923946,-93.6021617,MEADOW_PL,MeadowV_MEADOW_PL,PL,3.499943653710297,3.671097829810888,group_1,group_1,group_1,group_2
904100170,131000,Sawyer,"2925 ROSS RD, AMES, USA",42.0331582,-93.6586998,ROSS_RD,Sawyer_ROSS_RD,RD,3.0594858981638486,0.786845861752411,group_5,group_10,group_15,group_24
533242090,301000,Somerst,"2311 CAMDEN DR, AMES, USA",42.04625559999999,-93.6403257,CAMDEN_DR,Somerst_CAMDEN_DR,DR,2.4351658745837046,1.5520193253373284,group_9,group_17,group_26,group_42
528456180,252678,Somerst,"2811 ASPEN RD, AMES, USA",42.0509833,-93.6465138,ASPEN_RD,Somerst_ASPEN_RD,RD,3.0908784900348043,1.905536295354988,group_9,group_17,group_26,group_43
907285100,237000,CollgCr,"4520 CLEMENS BLVD, AMES, USA",42.0177051,-93.6798739,CLEMENS_BLVD,CollgCr_CLEMENS_BLVD,BLVD,3.7072873750034985,3.110342441794079,group_8,group_15,group_22,group_37
535104020,163000,NAmes,"2619 KELLOGG AVE, AMES, USA",42.0478644,-93.6172718,KELLOGG_AVE,NAmes_KELLOGG_AVE,AVE,0.6930405931962238,3.058690500835691,group_4,group_7,group_11,group_18
528439040,260000,Somerst,"2607 YORKSHIRE ST, AMES, USA",42.05338649999999,-93.6437287,YORKSHIRE_ST,Somerst_YORKSHIRE_ST,ST,2.88995540437506,2.206815109937651,group_9,group_17,group_25,group_41
908225320,113000,Edwards,"148 S FRANKLIN AVE, AMES, USA",42.0209911,-93.664477,S_FRANKLIN_AVE,Edwards_S_FRANKLIN_AVE,AVE,2.5934601793401737,1.914811722570852,group_1,group_2,group_3,group_5
527216070,538000,StoneBr,"4126 LAURA CT, AMES, USA",42.0614292,-93.6269454,LAURA_CT,StoneBr_LAURA_CT,CT,1.9869096418703964,3.565524204210206,group_10,group_20,group_30,group_50
527451290,85400,BrDale,"1358 BARKLEY CT, AMES, USA",42.0516575,-93.6282252,BARKLEY_CT,BrDale_BARKLEY_CT,CT,1.5955627539524722,2.6229715325843417,group_1,group_2,group_2,group_4
907410050,213500,CollgCr,"839 POE AVE, AMES, USA",42.0148459,-93.6840939,POE_AVE,CollgCr_POE_AVE,AVE,4.009074813572807,3.5792785469327204,group_7,group_14,group_21,group_35
909254050,231000,Crawfor,"603 ASH AVE, AMES, USA",42.0168714,-93.6447602,ASH_AVE,Crawfor_ASH_AVE,AVE,0.9495530708469476,0.805906210454269,group_7,group_14,group_20,group_33
531373060,192500,SawyerW,"5426 TENNESSEE ST, AMES, USA",42.0350092,-93.692654,TENNESSEE_ST,SawyerW_TENNESSEE_ST,ST,5.374271542058433,3.5878182071068805,group_7,group_13,group_19,group_31
534451130,79900,BrkSide,"1414 SUMMIT AVE, AMES, USA",42.0357882,-93.629218,SUMMIT_AVE,BrkSide_SUMMIT_AVE,AVE,1.0889090141340498,1.6655494653726155,group_1,group_1,group_1,group_1
902206220,129000,OldTown,"916 DUFF AVE, AMES, USA",42.0307086,-93.6102843,DUFF_AVE,OldTown_DUFF_AVE,AVE,0.5904640484052043,2.8191529501917088,group_5,group_10,group_14,group_23
527164020,166000,Gilbert,"3823 COLUMBINE AVE, AMES, USA",42.0587866,-93.63605,COLUMBINE_AVE,Gilbert_COLUMBINE_AVE,AVE,2.454363293852765,2.966909315581744,group_6,group_11,group_16,group_26
527107130,189000,Gilbert,"1952 WYNGATE DR, AMES, USA",42.0614284,-93.6355353,WYNGATE_DR,Gilbert_WYNGATE_DR,DR,2.556492647091065,3.2564745864560734,group_6,group_11,group_17,group_27
923225200,129500,MeadowV,"3448 SOUTHDALE DR, AMES, USA",41.9908741,-93.6039072,SOUTHDALE_DR,MeadowV_SOUTHDALE_DR,DR,3.495465222758479,3.678677441962103,group_2,group_4,group_6,group_10
909251030,136500,Crawfor,"2328 BAKER ST, AMES, USA",42.0177246,-93.6477102,BAKER_ST,Crawfor_BAKER_ST,ST,1.2017904110532307,1.06719136482406,group_3,group_6,group_9,group_15
907194130,192500,CollgCr,"5408 CLEMENS BLVD, AMES, USA",42.015832,-93.691549,CLEMENS_BLVD,CollgCr_CLEMENS_BLVD,BLVD,4.632703104584878,4.035145404839902,group_8,group_15,group_22,group_37
907250070,250000,CollgCr,"5115 CLEMENS BLVD, AMES, USA",42.0172667,-93.688136,CLEMENS_BLVD,CollgCr_CLEMENS_BLVD,BLVD,4.372603998721609,3.7111987461165303,group_8,group_15,group_22,group_37
903454080,119500,IDOTRR,"1207 N 2ND ST, AMES, USA",42.024261,-93.6273412,N_2ND_ST,IDOTRR_N_2ND_ST,ST,1.361648109337477,1.3482006624655454,group_2,group_4,group_6,group_9
534250335,170000,NWAmes,"2313 MCKINLEY CIR, AMES, USA",42.0443532,-93.629637,MCKINLEY_CIR,NWAmes_MCKINLEY_CIR,CIR,1.6326585533970888,1.988332725414339,group_6,group_12,group_17,group_28
528108130,404000,NridgHt,"3107 STOCKBURY ST, AMES, USA",42.0624677,-93.6545215,STOCKBURY_ST,NridgHt_STOCKBURY_ST,ST,4.018334357212685,2.771335320108644,group_10,group_20,group_30,group_49
923230010,157000,Mitchel,"601 GARDEN RD, AMES, USA",41.989432,-93.6041516,GARDEN_RD,Mitchel_GARDEN_RD,RD,3.588249341172132,3.778098663331576,group_4,group_8,group_12,group_20
909281030,104000,Crawfor,"2006 KILDEE ST, AMES, USA",42.0173426,-93.6397298,KILDEE_ST,Crawfor_KILDEE_ST,ST,0.7223866383926012,0.497749329977295,group_5,group_10,group_14,group_24
527451320,112000,BrDale,"1346 BARKLEY CT, AMES, USA",42.0514736,-93.6283639,BARKLEY_CT,BrDale_BARKLEY_CT,CT,1.6038207243063929,2.600065485987692,group_1,group_2,group_2,group_4
535303110,131000,NAmes,"608 DURRELL CIR, AMES, USA",42.03949009999999,-93.6189518,DURRELL_CIR,NAmes_DURRELL_CIR,CIR,0.7051233288005369,2.575305818164308,group_3,group_5,group_7,group_11
528456200,198600,Somerst,"2823 ASPEN RD, AMES, USA",42.0511778,-93.6470013,ASPEN_RD,Somerst_ASPEN_RD,RD,3.132346523344541,1.922735760253947,group_9,group_17,group_26,group_43
528120010,260116,NridgHt,"4120 VALLEY VIEW RD, AMES, USA",42.0611273,-93.6553927,VALLEY_VIEW_RD,NridgHt_VALLEY_VIEW_RD,RD,4.034949255965293,2.7748895235506685,group_10,group_19,group_29,group_48
902207170,99500,OldTown,"911 MAXWELL AVE, AMES, USA",42.0305985,-93.60702,MAXWELL_AVE,OldTown_MAXWELL_AVE,AVE,0.8379493381275801,3.01891057415496,group_2,group_4,group_5,group_9
923204140,143000,Mitchel,"3310 OPAL DR, AMES, USA",41.9927242,-93.607256,OPAL_DR,Mitchel_OPAL_DR,DR,3.1518058615784588,3.337113350507716,group_4,group_7,group_10,group_16
906223080,239900,SawyerW,"1002 VERMONT CT, AMES, USA",42.0307777,-93.6818551,VERMONT_CT,SawyerW_VERMONT_CT,CT,4.366148392357231,2.71738486887638,group_8,group_16,group_24,group_39
532378050,120875,Sawyer,"3900 WINDSOR CT, AMES, USA",42.0350784,-93.6711774,WINDSOR_CT,Sawyer_WINDSOR_CT,CT,3.924105635044971,1.8164218126444016,group_2,group_4,group_6,group_10
906204140,228500,SawyerW,"1102 IDAHO AVE, AMES, USA",42.0316668,-93.6830438,IDAHO_AVE,SawyerW_IDAHO_AVE,AVE,4.500313635324087,2.8039962291312204,group_8,group_16,group_23,group_39
923202137,146000,Mitchel,"107 GARDEN RD, AMES, USA",41.9901427,-93.609849,GARDEN_RD,Mitchel_GARDEN_RD,RD,3.202257307516148,3.406621397970928,group_4,group_8,group_12,group_20
907280040,240000,CollgCr,"4616 HEMINGWAY DR, AMES, USA",42.0185979,-93.6815579,HEMINGWAY_DR,CollgCr_HEMINGWAY_DR,DR,3.8629901575058194,3.1699197052520494,group_9,group_17,group_25,group_41
528170070,284000,NridgHt,"3026 ROXBORO DR, AMES, USA",42.0584192,-93.6525215,ROXBORO_DR,NridgHt_ROXBORO_DR,DR,3.719266069469709,2.7325846075370315,group_9,group_17,group_25,group_41
909451020,116500,Blueste,"1505 LITTLE BLUESTEM CT, AMES, USA",42.0095436,-93.6461428,LITTLE_BLUESTEM_CT,Blueste_LITTLE_BLUESTEM_CT,CT,0.8854881783552205,0.9793380157483516,group_4,group_7,group_11,group_17
902300260,132000,OldTown,"832 GRAND AVE, AMES, USA",42.0300477,-93.620049,GRAND_AVE,OldTown_GRAND_AVE,AVE,0.4812691242714155,2.218539696602529,group_2,group_4,group_6,group_9
911226010,81000,IDOTRR,"130 CHERRY AVE, AMES, USA",42.0217466,-93.6040724,CHERRY_AVE,IDOTRR_CHERRY_AVE,AVE,1.651994755456051,2.7660458532192664,group_1,group_1,group_1,group_1
535375160,114000,OldTown,"1532 BURNETT AVE, AMES, USA",42.0381621,-93.6152702,BURNETT_AVE,OldTown_BURNETT_AVE,AVE,0.5342483724850012,2.8435982237850927,group_3,group_5,group_7,group_11
527405160,120500,NAmes,"1122 WHEELER ST, AMES, USA",42.053135,-93.6264935,WHEELER_ST,NAmes_WHEELER_ST,ST,1.4915631040763837,2.840761794777758,group_2,group_3,group_4,group_7
534200030,130000,NAmes,"1406 JOHNSON ST, AMES, USA",42.0486378,-93.6294811,JOHNSON_ST,NAmes_JOHNSON_ST,ST,1.6817539561861818,2.307089159820447,group_4,group_8,group_12,group_20
528186110,310090,NridgHt,"3032 BURNHAM DR, AMES, USA",42.0573059,-93.652222,BURNHAM_DR,NridgHt_BURNHAM_DR,DR,3.663860987891453,2.606976323848328,group_9,group_18,group_27,group_45
527450110,103400,BrDale,"1425 TRUMAN PL, AMES, USA",42.05270669999999,-93.6290266,TRUMAN_PL,BrDale_TRUMAN_PL,PL,1.6824613958439654,2.669700940703964,group_1,group_2,group_3,group_5
528292030,245000,Gilbert,"2417 GRANT CIR, AMES, USA",42.0570043,-93.641933,GRANT_CIR,Gilbert_GRANT_CIR,CIR,2.8362482122418737,2.631749257755945,group_8,group_15,group_22,group_37
535177020,120000,NAmes,"126 24TH ST, AMES, USA",42.0455279,-93.6119462,24TH_ST,NAmes_24TH_ST,ST,0.4897336653854548,3.336994722018874,group_4,group_7,group_10,group_16
535478110,124000,NAmes,"515 E 13TH ST, AMES, USA",42.0346975,-93.6050351,E_13TH_ST,NAmes_E_13TH_ST,ST,0.950714925740312,3.4380307946667186,group_2,group_4,group_6,group_10
528142070,329900,NridgHt,"3016 BECKLEY ST, AMES, USA",42.0603683,-93.6531552,BECKLEY_ST,NridgHt_BECKLEY_ST,ST,3.8329326150276137,2.953597622879089,group_10,group_19,group_28,group_46
527276040,133000,Gilbert,"3805 DAWES DR, AMES, USA",42.0586706,-93.6225916,DAWES_DR,Gilbert_DAWES_DR,DR,1.5146866558705867,3.5194300372997587,group_4,group_8,group_12,group_20
908127070,110000,Edwards,"227 DOTSON DR, AMES, USA",42.0202714,-93.6716789,DOTSON_DR,Edwards_DOTSON_DR,DR,3.120966130336222,2.399074124405558,group_2,group_3,group_4,group_6
908186090,142500,Edwards,"3821 MARIGOLD DR, AMES, USA",42.0190777,-93.6698425,MARIGOLD_DR,Edwards_MARIGOLD_DR,DR,2.9366093493436383,2.374465408936535,group_5,group_9,group_13,group_22
916403290,187500,Timber,"2721 BURR OAK CIR, AMES, USA",41.9976505,-93.6451562,BURR_OAK_CIR,Timber_BURR_OAK_CIR,CIR,1.729194662254597,1.965216972681096,group_6,group_12,group_18,group_30
